place_id,name,country,city,category,latitude,longitude
979,Herrmann Cohen,Germany,Berlin,Attraction,52.539028,13.378631
980,Carl Sonnenschein,Germany,Berlin,Attraction,52.538928,13.379051
981,Eugen Gottlieb,Germany,Berlin,Attraction,52.537911,13.379194
982,Lorenz Adlon,Germany,Berlin,Attraction,52.538332,13.378769
983,James Cloppenburg,Germany,Berlin,Attraction,52.538682,13.378158
984,Albert Schumann,Germany,Berlin,Attraction,52.539915,13.377716
985,Rudolph Hertzog,Germany,Berlin,Attraction,52.540326,13.37846
986,Leopold Alexander Friedrich Arends,Germany,Berlin,Attraction,52.538032,13.37763
987,Theodor Fontane,Germany,Berlin,Attraction,52.538006,13.37757
988,Manfred Hodapp,Germany,Berlin,Attraction,52.537947,13.377424
989,Wilhelm Hoffmann,Germany,Berlin,Attraction,52.538036,13.378691
990,Johann Christoph Bendler,Germany,Berlin,Attraction,52.537935,13.377134
991,Block der Frauen,Germany,Berlin,Attraction,52.521072,13.405072
992,Havelberg,Germany,Berlin,Attraction,52.463949,13.201367
993,Karl-Liebknecht-Denkmal,Germany,Berlin,Attraction,52.51246,13.341277
994,Rosa-Luxemburg-Denkmal,Germany,Berlin,Attraction,52.508926,13.343363
995,Rousseau-Säule,Germany,Berlin,Attraction,52.512328,13.357868
996,Königin Luise,Germany,Berlin,Attraction,52.510804,13.36455
997,Beethoven-Haydn-Mozart-Denkmal,Germany,Berlin,Attraction,52.513745,13.370336
998,,Germany,Berlin,Attraction,52.457916,13.296932
999,,Germany,Berlin,Attraction,52.457082,13.295731
1000,,Germany,Berlin,Attraction,52.457709,13.297113
1001,,Germany,Berlin,Attraction,52.456962,13.295464
1002,,Germany,Berlin,Attraction,52.456996,13.295547
1003,,Germany,Berlin,Attraction,52.458057,13.296325
1004,,Germany,Berlin,Attraction,52.457837,13.296211
1005,Edwin Redslob,Germany,Berlin,Attraction,52.458537,13.286424
1006,Rudi Dutschke,Germany,Berlin,Attraction,52.458722,13.286506
1007,Kurt Scharf,Germany,Berlin,Attraction,52.45872,13.286398
1008,Kriegerdenkmal für die Gefallenen des Ersten Weltkrieges,Germany,Berlin,Attraction,52.458187,13.287411
1009,,Germany,Berlin,Attraction,52.492877,13.210907
1010,Gedenkstein Sinti und Roma,Germany,Berlin,Attraction,52.548902,13.543654
1011,Albrecht von Roon,Germany,Berlin,Attraction,52.515318,13.349161
1012,Helmuth Karl Bernhard von Moltke,Germany,Berlin,Attraction,52.515444,13.350644
1013,Johann Wolfgang von Goethe,Germany,Berlin,Attraction,52.513798,13.376374
1014,Sowjetischer Soldat,Germany,Berlin,Attraction,52.516619,13.371935
1015,Lortzing-Denkmal,Germany,Berlin,Attraction,52.512816,13.357536
1016,Gerhard von Scharnhorst,Germany,Berlin,Attraction,52.517142,13.395366
1017,Friedrich Wilhelm Bülow,Germany,Berlin,Attraction,52.51715,13.39549
1018,August von Gneisenau,Germany,Berlin,Attraction,52.516575,13.395579
1019,Gebhard von Blücher,Germany,Berlin,Attraction,52.516572,13.395742
1020,Ludwig Yorck,Germany,Berlin,Attraction,52.516595,13.3959
1021,Max Hoffmann,Germany,Berlin,Attraction,52.531517,13.370842
1022,Wolfgang Fürstner,Germany,Berlin,Attraction,52.531617,13.370667
1023,Karl von Bülow,Germany,Berlin,Attraction,52.531721,13.370619
1024,Werner Mölders,Germany,Berlin,Attraction,52.531924,13.370793
1025,Wolff von Stutterheim,Germany,Berlin,Attraction,52.531911,13.370809
1026,Marga Wolff von Etzdorf,Germany,Berlin,Attraction,52.531746,13.371021
1027,Hans Carl von Winterfeld,Germany,Berlin,Attraction,52.53169,13.371197
1028,Johann August Friedrich Hiller von Gärtringen,Germany,Berlin,Attraction,52.531627,13.371552
1029,Adolf von Zastrow,Germany,Berlin,Attraction,52.531853,13.371497
1030,Job Wilhelm von Witzleben,Germany,Berlin,Attraction,52.53175,13.371416
1031,Ludwig Freiherr von Falkenhausen,Germany,Berlin,Attraction,52.531772,13.371389
1032,Karl Friedrich Friesen,Germany,Berlin,Attraction,52.531797,13.37143
1033,Thoeodor Graf Schlieffen,Germany,Berlin,Attraction,52.531866,13.37158
1034,Franziska Antonie Gräfin Schlieffen,Germany,Berlin,Attraction,52.531886,13.371561
1035,Alfed Graf Schlieffen,Germany,Berlin,Attraction,52.531904,13.371543
1036,Johann Justus Georg Gustav von Rauch,Germany,Berlin,Attraction,52.531781,13.371509
1037,Herrman von Boyen,Germany,Berlin,Attraction,52.531748,13.371651
1038,Sowjetisches Ehrenmal,Germany,Berlin,Attraction,52.635478,13.49561
1039,Otto-Lilienthal-Denkmal,Germany,Berlin,Attraction,52.433647,13.316495
1040,Edward Julius Ludwig Nolte,Germany,Berlin,Attraction,52.531673,13.371799
1041,Adelbert Delbrück,Germany,Berlin,Attraction,52.494557,13.39255
1042,Carl Gustav Jacob Jacobi,Germany,Berlin,Attraction,52.494787,13.393449
1043,Elisabeth von Stephan,Germany,Berlin,Attraction,52.494871,13.393436
1044,Petrus Simon Pallas,Germany,Berlin,Attraction,52.495325,13.39463
1045,Georg Wenzeslaus von Knobelsdorff;Antoine Pesne,Germany,Berlin,Attraction,52.495335,13.394771
1046,August Neander,Germany,Berlin,Attraction,52.495341,13.394819
1047,Ernst Ludwig Heim,Germany,Berlin,Attraction,52.494742,13.393597
1048,David Gilly,Germany,Berlin,Attraction,52.495133,13.39369
1049,Leonhard Drory,Germany,Berlin,Attraction,52.495171,13.394775
1050,,Germany,Berlin,Attraction,52.49591,13.392765
1051,Felix Mendelssohn-Bartholdy,Germany,Berlin,Attraction,52.494976,13.392915
1052,Carl Ferdinand von Graefe,Germany,Berlin,Attraction,52.495006,13.394918
1053,Albrecht von Graefe,Germany,Berlin,Attraction,52.494974,13.394936
1054,Stasimuseum,Germany,Berlin,Attraction,52.514507,13.487485
1055,Minna Cauer,Germany,Berlin,Attraction,52.489436,13.366476
1056,Wilhelm Ludwig Hertz,Germany,Berlin,Attraction,52.489388,13.366644
1057,S. Schwendener,Germany,Berlin,Attraction,52.489352,13.366645
1058,Hedwig Dohm,Germany,Berlin,Attraction,52.488707,13.368174
1059,August Freiherr von der Heydt,Germany,Berlin,Attraction,52.489028,13.367545
1060,Franz Kugler,Germany,Berlin,Attraction,52.490098,13.367801
1061,Gedenkort: Widerstandskämpfer 20 Jul 1944,Germany,Berlin,Attraction,52.490069,13.3678
1062,Rudolf Virchow,Germany,Berlin,Attraction,52.489359,13.368108
1063,Carl Mayer,Germany,Berlin,Attraction,52.489359,13.368154
1064,Wilhelm Griesinger,Germany,Berlin,Attraction,52.489283,13.368269
1065,Herbert Baum,Germany,Berlin,Attraction,52.544436,13.457941
1066,Ernst Udet,Germany,Berlin,Attraction,52.531935,13.370821
1067,Dr. Martin Schlegel,Germany,Berlin,Attraction,52.53186,13.371299
1068,Hans Joachim Buddecke,Germany,Berlin,Attraction,52.531873,13.371284
1069,Oliver von Beaulieu-Marconnay,Germany,Berlin,Attraction,52.532426,13.371029
1070,Grabstätte Schwestern des Augusta Hospitals,Germany,Berlin,Attraction,52.532614,13.370639
1071,Dietrich von Hülsen-Haeseler,Germany,Berlin,Attraction,52.532458,13.370371
1072,Ernst Kabisch,Germany,Berlin,Attraction,52.532484,13.370545
1073,Ernst Troeltsch,Germany,Berlin,Attraction,52.532058,13.371198
1074,Friedrich Wilhelm von Rohdich,Germany,Berlin,Attraction,52.532359,13.371698
1075,Bogislav Friedrich Emanuel von Tauentzien von Wittenberg,Germany,Berlin,Attraction,52.532222,13.371737
1076,Georg Dubislaw Ludwig von Pirch,Germany,Berlin,Attraction,52.532234,13.371534
1077,Otta Carl Lorenz von Pirch,Germany,Berlin,Attraction,52.532209,13.371562
1078,Walter Stoeckel,Germany,Berlin,Attraction,52.53219,13.371527
1079,Erich Bar,Germany,Berlin,Attraction,52.532087,13.371729
1080,Lothar von Arnaud de la Perière,Germany,Berlin,Attraction,52.531903,13.371693
1081,Lothar von Arnaud de la Perière,Germany,Berlin,Attraction,52.531919,13.371677
1082,Werner Freiherr von Fritsch,Germany,Berlin,Attraction,52.53189,13.3717
1083,Friedrich Wilhelm von Rauch,Germany,Berlin,Attraction,52.531844,13.371662
1084,Gustav von Rauch,Germany,Berlin,Attraction,52.531831,13.371672
1085,Karl von Reyher,Germany,Berlin,Attraction,52.531736,13.371771
1086,Hans von Seeckt,Germany,Berlin,Attraction,52.531716,13.371786
1087,Wolf Wilhelm von Baudissin,Germany,Berlin,Attraction,52.531707,13.371902
1088,Karl Julius von Gross gen. von Schwarzhoff,Germany,Berlin,Attraction,52.531827,13.371917
1089,Max von Etzdorf,Germany,Berlin,Attraction,52.531864,13.371852
1090,Gotthilf Hagen,Germany,Berlin,Attraction,52.531917,13.371643
1091,Ludwig Schröder,Germany,Berlin,Attraction,52.53229,13.371294
1092,Konfuzius,Germany,Berlin,Attraction,52.53687,13.577079
1093,,Germany,Berlin,Attraction,52.516019,13.356174
1094,,Germany,Berlin,Attraction,52.556044,13.38123
1095,Rosa Luxemburg,Germany,Berlin,Attraction,52.514919,13.511171
1096,Karl Liebknecht,Germany,Berlin,Attraction,52.514941,13.511182
1097,Klaus Fuchs,Germany,Berlin,Attraction,52.515069,13.512333
1098,Konrad Wolf,Germany,Berlin,Attraction,52.515244,13.511679
1099,Markus Wolf,Germany,Berlin,Attraction,52.515237,13.511672
1100,Friedrich Simon Archenhold,Germany,Berlin,Attraction,52.516714,13.51306
1101,Käthe Kollwitz,Germany,Berlin,Attraction,52.517362,13.510887
1102,Wilhelm Pieck,Germany,Berlin,Attraction,52.514909,13.511235
1103,Otto Grotewohl,Germany,Berlin,Attraction,52.514914,13.511295
1104,Walter Ulbricht,Germany,Berlin,Attraction,52.51493,13.511329
1105,Friedrich Dernburg,Germany,Berlin,Attraction,52.498379,13.284706
1106,Otto Lessing,Germany,Berlin,Attraction,52.499036,13.28461
1107,Johannes Orth,Germany,Berlin,Attraction,52.499142,13.284652
1108,Carl Paul Goerz,Germany,Berlin,Attraction,52.498895,13.285291
1109,Hans Delbrück,Germany,Berlin,Attraction,52.498525,13.284895
1110,Alfred Blaschko,Germany,Berlin,Attraction,52.498819,13.285533
1111,Oscar Hertwig,Germany,Berlin,Attraction,52.498538,13.285904
1112,Rolf Lauckner,Germany,Berlin,Attraction,52.498249,13.286354
1113,Haber-Linde,Germany,Berlin,Attraction,52.448413,13.283094
1114,Walter Porstmann,Germany,Berlin,Attraction,52.423205,13.334538
1115,Otto Lilienthal,Germany,Berlin,Attraction,52.423817,13.335112
1116,Feuerwehrmuseum Berlin,Germany,Berlin,Attraction,52.586307,13.286313
1117,Museum für Kommunikation,Germany,Berlin,Attraction,52.509931,13.387255
1118,Denkmal für die Opfer des Nationalsozialismus,Germany,Berlin,Attraction,52.590161,13.324021
1119,Hirschberg,Germany,Berlin,Attraction,52.407267,13.115818
1120,Böttcherberg,Germany,Berlin,Attraction,52.411278,13.105426
1121,Heimatmuseum Köpenick,Germany,Berlin,Attraction,52.445364,13.579097
1122,,Germany,Berlin,Attraction,52.451777,13.51705
1123,,Germany,Berlin,Attraction,52.452689,13.563458
1124,Gedenkstätte für die Interbrigadisten im Spanischen Bürgerkrieg,Germany,Berlin,Attraction,52.526025,13.429735
1125,,Germany,Berlin,Attraction,52.576309,13.387546
1126,,Germany,Berlin,Attraction,52.576087,13.388397
1127,Christian Beuth,Germany,Berlin,Attraction,52.516644,13.398717
1128,Albrecht Thaer,Germany,Berlin,Attraction,52.516597,13.398483
1129,Karl Friedrich Schinkel,Germany,Berlin,Attraction,52.516557,13.398629
1130,,Germany,Berlin,Attraction,52.50513,13.60632
1131,,Germany,Berlin,Attraction,52.575716,13.389828
1132,,Germany,Berlin,Attraction,52.545111,13.351154
1133,,Germany,Berlin,Attraction,52.545209,13.351367
1134,,Germany,Berlin,Attraction,52.545021,13.351266
1135,,Germany,Berlin,Attraction,52.544926,13.351403
1136,,Germany,Berlin,Attraction,52.545116,13.351331
1137,,Germany,Berlin,Attraction,52.544977,13.351559
1138,,Germany,Berlin,Attraction,52.545091,13.351749
1139,,Germany,Berlin,Attraction,52.545251,13.351632
1140,Peter Joseph Lenné,Germany,Berlin,Attraction,52.545154,13.351478
1141,,Germany,Berlin,Attraction,52.545216,13.350205
1142,,Germany,Berlin,Attraction,52.545308,13.350391
1143,,Germany,Berlin,Attraction,52.545845,13.351423
1144,,Germany,Berlin,Attraction,52.545747,13.35124
1145,,Germany,Berlin,Attraction,52.545657,13.351071
1146,,Germany,Berlin,Attraction,52.545576,13.350909
1147,,Germany,Berlin,Attraction,52.545485,13.350728
1148,,Germany,Berlin,Attraction,52.545402,13.35057
1149,,Germany,Berlin,Attraction,52.542163,13.265562
1150,,Germany,Berlin,Attraction,52.545071,13.353373
1151,Gedenkstein zur Wiedervereinigung Deutschlands am 3. Oktober 1990,Germany,Berlin,Attraction,52.389538,13.409963
1152,,Germany,Berlin,Attraction,52.463434,13.431941
1153,Baumdank-Denkmal,Germany,Berlin,Attraction,52.511827,13.357907
1154,Henry Greiser,Germany,Berlin,Attraction,52.445076,13.213211
1155,,Germany,Berlin,Attraction,52.545101,13.356546
1156,,Germany,Berlin,Attraction,52.544612,13.355815
1157,,Germany,Berlin,Attraction,52.544844,13.356184
1158,,Germany,Berlin,Attraction,52.544933,13.356352
1159,,Germany,Berlin,Attraction,52.544698,13.355986
1160,,Germany,Berlin,Attraction,52.544987,13.356555
1161,,Germany,Berlin,Attraction,52.54489,13.356369
1162,,Germany,Berlin,Attraction,52.544792,13.35617
1163,,Germany,Berlin,Attraction,52.54451,13.355612
1164,,Germany,Berlin,Attraction,52.544746,13.356614
1165,,Germany,Berlin,Attraction,52.544635,13.356424
1166,,Germany,Berlin,Attraction,52.544541,13.356229
1167,,Germany,Berlin,Attraction,52.544343,13.355835
1168,,Germany,Berlin,Attraction,52.544441,13.356031
1169,,Germany,Berlin,Attraction,52.544833,13.356773
1170,,Germany,Berlin,Attraction,52.543173,13.353008
1171,,Germany,Berlin,Attraction,52.543287,13.352996
1172,,Germany,Berlin,Attraction,52.543355,13.35317
1173,,Germany,Berlin,Attraction,52.543438,13.353378
1174,,Germany,Berlin,Attraction,52.543518,13.353578
1175,,Germany,Berlin,Attraction,52.543605,13.353792
1176,,Germany,Berlin,Attraction,52.543673,13.353965
1177,Verein der Lehrlinge und Jugendlichen Arbeiter Berlins,Germany,Berlin,Attraction,52.522171,13.421493
1178,,Germany,Berlin,Attraction,52.528957,13.449887
1179,,Germany,Berlin,Attraction,52.515264,13.420014
1180,Vaubeka-Kran,Germany,Berlin,Attraction,52.458559,13.401582
1181,,Germany,Berlin,Attraction,52.540826,13.577217
1182,,Germany,Berlin,Attraction,52.54076,13.577163
1183,Julius-Fučík-Denkmal,Germany,Berlin,Attraction,52.570911,13.396847
1184,Ethnologisches Museum,Germany,Berlin,Attraction,52.4606,13.292956
1185,Gedenkstein 9. November 1989,Germany,Berlin,Attraction,52.554821,13.399261
1186,,Germany,Berlin,Attraction,52.541718,13.578971
1187,,Germany,Berlin,Attraction,52.541691,13.578909
1188,,Germany,Berlin,Attraction,52.541733,13.57889
1189,,Germany,Berlin,Attraction,52.544309,13.562551
1190,,Germany,Berlin,Attraction,52.544471,13.561299
1191,,Germany,Berlin,Attraction,52.544419,13.561717
1192,,Germany,Berlin,Attraction,52.55425,13.359816
1193,Gefallenendenkmal,Germany,Berlin,Attraction,52.543852,13.558828
1194,,Germany,Berlin,Attraction,52.486605,13.384754
1195,Deutschlandmuseum,Germany,Berlin,Attraction,52.508788,13.378434
1196,,Germany,Berlin,Attraction,52.487856,13.38397
1197,Berlin Brain,Germany,Berlin,Attraction,52.451945,13.288236
1198,Enthüllt. Berlin und seine Denkmäler,Germany,Berlin,Attraction,52.541218,13.213854
1199,,Germany,Berlin,Attraction,52.501317,13.457007
1200,,Germany,Berlin,Attraction,52.541062,13.565762
1201,Ortsmuseum Wollishofen,Switzerland,Zurich,Attraction,47.338261,8.537309
1202,Museum für Gestaltung,Switzerland,Zurich,Attraction,47.382982,8.535799
1203,Galerie Bruno Bischofberger,Switzerland,Zurich,Attraction,47.364233,8.54652
1204,Schlachtendenkmal,Switzerland,Zurich,Attraction,47.386946,8.56244
1205,Hügelgrab,Switzerland,Zurich,Attraction,47.4128,8.488494
1206,Turnerdenkmal,Switzerland,Zurich,Attraction,47.364472,8.537545
1207,Orkan Lothar 1999,Switzerland,Zurich,Attraction,47.394404,8.576325
1208,Zivilschutzmuseum,Switzerland,Zurich,Attraction,47.391959,8.526978
1209,Alfred Escher-Statue,Switzerland,Zurich,Attraction,47.377129,8.539955
1210,Ignaz-Heim-Denkmal,Switzerland,Zurich,Attraction,47.370534,8.548724
1211,,Switzerland,Zurich,Attraction,47.365061,8.525802
1212,Dampfbahn Katzensee,Switzerland,Zurich,Attraction,47.429341,8.489164
1213,,Switzerland,Zurich,Attraction,47.371977,8.544944
1214,Georg Büchner,Switzerland,Zurich,Attraction,47.371912,8.544817
1215,Ortsmuseum Höngg,Switzerland,Zurich,Attraction,47.403084,8.500175
1216,Museum Rietberg,Switzerland,Zurich,Attraction,47.358918,8.529735
1217,,Switzerland,Zurich,Attraction,47.378861,8.50691
1218,Uhrenmuseum Beyer Zürich,Switzerland,Zurich,Attraction,47.370925,8.538542
1219,Gottfried-Keller-Denkmal,Switzerland,Zurich,Attraction,47.358859,8.535824
1220,Ortsmuseum Altstetten,Switzerland,Zurich,Attraction,47.388622,8.480677
1221,,Switzerland,Zurich,Attraction,47.380402,8.539679
1222,Adlisberg,Switzerland,Zurich,Attraction,47.370556,8.591819
1223,,Switzerland,Zurich,Attraction,47.41659,8.559359
1224,Haus Konstruktiv,Switzerland,Zurich,Attraction,47.38913,8.525269
1225,,Switzerland,Zurich,Attraction,47.373605,8.543281
1226,,Switzerland,Zurich,Attraction,47.373638,8.54339
1227,,Switzerland,Zurich,Attraction,47.373616,8.543469
1228,,Switzerland,Zurich,Attraction,47.373704,8.543296
1229,,Switzerland,Zurich,Attraction,47.372451,8.543745
1230,,Switzerland,Zurich,Attraction,47.374486,8.544286
1231,,Switzerland,Zurich,Attraction,47.373736,8.54421
1232,,Switzerland,Zurich,Attraction,47.37392,8.544319
1233,,Switzerland,Zurich,Attraction,47.397619,8.543721
1234,,Switzerland,Zurich,Attraction,47.398174,8.544184
1235,Georg Büchner,Switzerland,Zurich,Attraction,47.387735,8.553308
1236,Sagentobelbachfall,Switzerland,Zurich,Attraction,47.384496,8.583406
1237,Velo Parcour,Switzerland,Zurich,Attraction,47.41513,8.539768
1238,,Switzerland,Zurich,Attraction,47.382483,8.538604
1239,,Switzerland,Zurich,Attraction,47.385034,8.533515
1240,,Switzerland,Zurich,Attraction,47.385086,8.533436
1241,,Switzerland,Zurich,Attraction,47.385137,8.533363
1242,,Switzerland,Zurich,Attraction,47.385178,8.533296
1243,,Switzerland,Zurich,Attraction,47.38523,8.533233
1244,,Switzerland,Zurich,Attraction,47.385293,8.533153
1245,,Switzerland,Zurich,Attraction,47.385342,8.533067
1246,Zürichberg,Switzerland,Zurich,Attraction,47.38568,8.566878
1247,,Switzerland,Zurich,Attraction,47.374633,8.53987
1248,,Switzerland,Zurich,Attraction,47.374635,8.539743
1249,,Switzerland,Zurich,Attraction,47.374736,8.539768
1250,,Switzerland,Zurich,Attraction,47.374732,8.539873
1251,,Switzerland,Zurich,Attraction,47.374834,8.539775
1252,,Switzerland,Zurich,Attraction,47.374829,8.53988
1253,,Switzerland,Zurich,Attraction,47.374934,8.539784
1254,,Switzerland,Zurich,Attraction,47.374933,8.539887
1255,WOW Museum,Switzerland,Zurich,Attraction,47.375022,8.54033
1256,,Switzerland,Zurich,Attraction,47.374527,8.540583
1257,,Switzerland,Zurich,Attraction,47.374378,8.540584
1258,,Switzerland,Zurich,Attraction,47.374517,8.540705
1259,,Switzerland,Zurich,Attraction,47.374511,8.540859
1260,,Switzerland,Zurich,Attraction,47.37451,8.541011
1261,,Switzerland,Zurich,Attraction,47.374503,8.541131
1262,,Switzerland,Zurich,Attraction,47.374502,8.541263
1263,,Switzerland,Zurich,Attraction,47.374521,8.541386
1264,,Switzerland,Zurich,Attraction,47.376811,8.540391
1265,,Switzerland,Zurich,Attraction,47.376787,8.54048
1266,,Switzerland,Zurich,Attraction,47.415245,8.538169
1267,,Switzerland,Zurich,Attraction,47.415242,8.538227
1268,,Switzerland,Zurich,Attraction,47.382414,8.534924
1269,,Switzerland,Zurich,Attraction,47.382299,8.535655
1270,,Switzerland,Zurich,Attraction,47.384379,8.532225
1271,,Switzerland,Zurich,Attraction,47.382185,8.535132
1272,,Switzerland,Zurich,Attraction,47.382552,8.534984
1273,,Switzerland,Zurich,Attraction,47.3827,8.535197
1274,,Switzerland,Zurich,Attraction,47.382544,8.536689
1275,,Switzerland,Zurich,Attraction,47.382342,8.536432
1276,,Switzerland,Zurich,Attraction,47.382683,8.534479
1277,,Switzerland,Zurich,Attraction,47.382792,8.534636
1278,,Switzerland,Zurich,Attraction,47.382427,8.535833
1279,,Switzerland,Zurich,Attraction,47.382305,8.534992
1280,,Switzerland,Zurich,Attraction,47.382719,8.53606
1281,,Switzerland,Zurich,Attraction,47.383027,8.535018
1282,,Switzerland,Zurich,Attraction,47.382134,8.535376
1283,,Switzerland,Zurich,Attraction,47.382918,8.534833
1284,,Switzerland,Zurich,Attraction,47.382535,8.535597
1285,,Switzerland,Zurich,Attraction,47.377511,8.523637
1286,,Switzerland,Zurich,Attraction,47.377705,8.524076
1287,,Switzerland,Zurich,Attraction,47.377527,8.523214
1288,,Switzerland,Zurich,Attraction,47.378158,8.523559
1289,,Switzerland,Zurich,Attraction,47.377739,8.523381
1290,,Switzerland,Zurich,Attraction,47.37762,8.52308
1291,,Switzerland,Zurich,Attraction,47.37778,8.524047
1292,,Switzerland,Zurich,Attraction,47.404369,8.555644
1293,Alte Militärkaserne,Switzerland,Zurich,Attraction,47.375776,8.533085
1294,,Switzerland,Zurich,Attraction,47.372604,8.544378
1295,,Switzerland,Zurich,Attraction,47.373115,8.540623
1296,,Switzerland,Zurich,Attraction,47.37303,8.540341
1297,,Switzerland,Zurich,Attraction,47.372888,8.540641
1298,,Switzerland,Zurich,Attraction,47.372661,8.540395
1299,,Switzerland,Zurich,Attraction,47.372717,8.540646
1300,,Switzerland,Zurich,Attraction,47.373093,8.541296
1301,,Switzerland,Zurich,Attraction,47.372734,8.541395
1302,,Switzerland,Zurich,Attraction,47.372873,8.540843
1303,,Switzerland,Zurich,Attraction,47.373004,8.541172
1304,,Switzerland,Zurich,Attraction,47.373246,8.540533
1305,,Switzerland,Zurich,Attraction,47.373154,8.540938
1306,,Switzerland,Zurich,Attraction,47.373089,8.541145
1307,,Switzerland,Zurich,Attraction,47.392968,8.520791
1308,,Switzerland,Zurich,Attraction,47.393099,8.520694
1309,,Switzerland,Zurich,Attraction,47.393397,8.519589
1310,,Switzerland,Zurich,Attraction,47.39284,8.521125
1311,,Switzerland,Zurich,Attraction,47.392729,8.521563
1312,,Switzerland,Zurich,Attraction,47.392746,8.521417
1313,,Switzerland,Zurich,Attraction,47.392271,8.522186
1314,,Switzerland,Zurich,Attraction,47.392605,8.520373
1315,,Switzerland,Zurich,Attraction,47.392837,8.519508
1316,,Switzerland,Zurich,Attraction,47.392874,8.51931
1317,,Switzerland,Zurich,Attraction,47.386104,8.481581
1318,,Switzerland,Zurich,Attraction,47.386024,8.481404
1319,,Switzerland,Zurich,Attraction,47.386502,8.479858
1320,,Switzerland,Zurich,Attraction,47.3867,8.479528
1321,,Switzerland,Zurich,Attraction,47.387295,8.47736
1322,,Switzerland,Zurich,Attraction,47.386018,8.481282
1323,,Switzerland,Zurich,Attraction,47.386602,8.47953
1324,,Switzerland,Zurich,Attraction,47.386182,8.480956
1325,,Switzerland,Zurich,Attraction,47.387388,8.476996
1326,,Switzerland,Zurich,Attraction,47.385999,8.481607
1327,,Switzerland,Zurich,Attraction,47.38456,8.478673
1328,,Switzerland,Zurich,Attraction,47.387132,8.477621
1329,,Switzerland,Zurich,Attraction,47.386277,8.480618
1330,,Switzerland,Zurich,Attraction,47.38634,8.480727
1331,,Switzerland,Zurich,Attraction,47.387356,8.47712
1332,,Switzerland,Zurich,Attraction,47.387032,8.478013
1333,,Switzerland,Zurich,Attraction,47.386253,8.481038
1334,,Switzerland,Zurich,Attraction,47.386664,8.479646
1335,,Switzerland,Zurich,Attraction,47.384585,8.478238
1336,,Switzerland,Zurich,Attraction,47.386348,8.480365
1337,,Switzerland,Zurich,Attraction,47.386284,8.480925
1338,,Switzerland,Zurich,Attraction,47.387186,8.477789
1339,,Switzerland,Zurich,Attraction,47.386978,8.478224
1340,,Switzerland,Zurich,Attraction,47.386192,8.481253
1341,,Switzerland,Zurich,Attraction,47.386628,8.479763
1342,,Switzerland,Zurich,Attraction,47.386709,8.479176
1343,,Switzerland,Zurich,Attraction,47.386484,8.480238
1344,,Switzerland,Zurich,Attraction,47.387234,8.477599
1345,,Switzerland,Zurich,Attraction,47.386123,8.481062
1346,,Switzerland,Zurich,Attraction,47.386384,8.480246
1347,,Switzerland,Zurich,Attraction,47.386804,8.479185
1348,,Switzerland,Zurich,Attraction,47.386932,8.478403
1349,,Switzerland,Zurich,Attraction,47.386403,8.480506
1350,,Switzerland,Zurich,Attraction,47.386841,8.479062
1351,,Switzerland,Zurich,Attraction,47.386829,8.478727
1352,,Switzerland,Zurich,Attraction,47.386465,8.47998
1353,,Switzerland,Zurich,Attraction,47.386735,8.479411
1354,,Switzerland,Zurich,Attraction,47.387265,8.477479
1355,,Switzerland,Zurich,Attraction,47.385939,8.48121
1356,,Switzerland,Zurich,Attraction,47.386567,8.479644
1357,,Switzerland,Zurich,Attraction,47.38608,8.481699
1358,,Switzerland,Zurich,Attraction,47.386024,8.481516
1359,,Switzerland,Zurich,Attraction,47.387163,8.477498
1360,,Switzerland,Zurich,Attraction,47.386244,8.480737
1361,,Switzerland,Zurich,Attraction,47.386374,8.480611
1362,,Switzerland,Zurich,Attraction,47.387327,8.477235
1363,,Switzerland,Zurich,Attraction,47.387058,8.47791
1364,,Switzerland,Zurich,Attraction,47.386639,8.479408
1365,,Switzerland,Zurich,Attraction,47.386214,8.480843
1366,,Switzerland,Zurich,Attraction,47.386004,8.480941
1367,,Switzerland,Zurich,Attraction,47.384572,8.478456
1368,,Switzerland,Zurich,Attraction,47.387104,8.477732
1369,,Switzerland,Zurich,Attraction,47.386314,8.480487
1370,,Switzerland,Zurich,Attraction,47.386313,8.480824
1371,,Switzerland,Zurich,Attraction,47.38461,8.477802
1372,,Switzerland,Zurich,Attraction,47.387005,8.478117
1373,,Switzerland,Zurich,Attraction,47.386222,8.481147
1374,,Switzerland,Zurich,Attraction,47.386595,8.479874
1375,,Switzerland,Zurich,Attraction,47.384597,8.47802
1376,,Switzerland,Zurich,Attraction,47.386675,8.479288
1377,,Switzerland,Zurich,Attraction,47.386524,8.480108
1378,,Switzerland,Zurich,Attraction,47.387209,8.477697
1379,,Switzerland,Zurich,Attraction,47.38607,8.481008
1380,,Switzerland,Zurich,Attraction,47.386131,8.481481
1381,,Switzerland,Zurich,Attraction,47.386558,8.479994
1382,,Switzerland,Zurich,Attraction,47.386812,8.478839
1383,,Switzerland,Zurich,Attraction,47.386444,8.480368
1384,,Switzerland,Zurich,Attraction,47.386878,8.478941
1385,,Switzerland,Zurich,Attraction,47.386426,8.480109
1386,,Switzerland,Zurich,Attraction,47.386767,8.479307
1387,,Switzerland,Zurich,Attraction,47.386905,8.478511
1388,,Switzerland,Zurich,Attraction,47.386534,8.479753
1389,Museum der Kulturen,Switzerland,Zurich,Attraction,47.371967,8.544737
1390,,Switzerland,Zurich,Attraction,47.371561,8.543553
